Canis lupus familiaris	TSC1	480688
Mus musculus	Tsc1	64930
Homo sapiens	TSC1	7248
Mus musculus	Tsc22d1	21807
Canis lupus familiaris	TSC22D1	476927
Homo sapiens	TSC22D1	8848
Canis lupus familiaris	TSC22D2	477111
Mus musculus	Tsc22d2	72033
Homo sapiens	TSC22D2	9819
Mus musculus	Tsc22d3	14605
Homo sapiens	TSC22D3	1831
Canis lupus familiaris	TSC22D3	492057
Canis lupus familiaris	TSC22D4	479734
Mus musculus	Tsc22d4	78829
Homo sapiens	TSC22D4	81628
Mus musculus	Tsc2	22084
Canis lupus familiaris	TSC2	479883
Homo sapiens	TSC2	7249
Homo sapiens	TSEN15	116461
Canis lupus familiaris	TSEN15	610637
Mus musculus	Tsen15	66637
Mus musculus	Tsen2	381802
Canis lupus familiaris	TSEN2	484651
Homo sapiens	TSEN2	80746
Canis lupus familiaris	TSEN34	611457
Mus musculus	Tsen34	66078
Homo sapiens	TSEN34	79042
Homo sapiens	TSEN54	283989
Canis lupus familiaris	TSEN54	483315
Mus musculus	Tsen54	76265
Homo sapiens	TSFM	10102
Canis lupus familiaris	TSFM	119873576
Mus musculus	Tsfm	66399
Mus musculus	Tsg101	22088
Canis lupus familiaris	TSG101	485406
Homo sapiens	TSG101	7251
Mus musculus	Tsga10	211484
Canis lupus familiaris	TSGA10	474561
Homo sapiens	TSGA10	80705
Homo sapiens	TSGA10IP	254187
Canis lupus familiaris	TSGA10IP	611966
Mus musculus	Tsga10ip	78306
Homo sapiens	TSGA13	114960
Mus musculus	Tsga13	116732
Canis lupus familiaris	TSGA13	119863951
Mus musculus	Tshb	22094
Canis lupus familiaris	TSHB	403973
Homo sapiens	TSHB	7252
Mus musculus	Tshr	22095
Canis lupus familiaris	TSHR	403968
Homo sapiens	TSHR	7253
Homo sapiens	TSHZ1	10194
Canis lupus familiaris	TSHZ1	102152070
Mus musculus	Tshz1	110796
Canis lupus familiaris	TSHZ2	106557707
Homo sapiens	TSHZ2	128553
Mus musculus	Tshz2	228911
Mus musculus	Tshz3	243931
Canis lupus familiaris	TSHZ3	484607
Homo sapiens	TSHZ3	57616
Mus musculus	Tsks	22116
Homo sapiens	TSKS	60385
Canis lupus familiaris	TSKS	611897
Mus musculus	Tsku	244152
Homo sapiens	TSKU	25987
Canis lupus familiaris	TSKU	485178
Mus musculus	Tslp	53603
Canis lupus familiaris	TSLP	607671
Homo sapiens	TSLP	85480
Canis lupus familiaris	TSN	100856243
Mus musculus	Tsn	22099
Homo sapiens	TSN	7247
Mus musculus	Gm32168	102634630
Homo sapiens	TSNARE1	203062
Canis lupus familiaris	TSNARE1	482064
Canis lupus familiaris	TSNAX	479203
Mus musculus	Tsnax	53424
Homo sapiens	TSNAX	7257
Canis lupus familiaris	TSNAXIP1	479682
Homo sapiens	TSNAXIP1	55815
Mus musculus	Tsnaxip1	72236
Mus musculus	Tspan10	208634
Canis lupus familiaris	TSPAN10	483364
Homo sapiens	TSPAN10	83882
Canis lupus familiaris	TSPAN1	100856322
Homo sapiens	TSPAN1	10103
Mus musculus	Tspan1	66805
Homo sapiens	TSPAN11	441631
Canis lupus familiaris	TSPAN11	611819
Mus musculus	Tspan11	68498
Homo sapiens	TSPAN12	23554
Mus musculus	Tspan12	269831
Canis lupus familiaris	TSPAN12	612262
Homo sapiens	TSPAN13	27075
Canis lupus familiaris	TSPAN13	482332
Mus musculus	Tspan13	66109
Mus musculus	Tspan14	52588
Canis lupus familiaris	TSPAN14	610573
Homo sapiens	TSPAN14	81619
Homo sapiens	TSPAN15	23555
Canis lupus familiaris	TSPAN15	609466
Mus musculus	Tspan15	70423
Canis lupus familiaris	TSPAN16	100688972
Homo sapiens	TSPAN16	26526
Homo sapiens	TSPAN17	26262
Canis lupus familiaris	TSPAN17	489098
Mus musculus	Tspan17	74257
Mus musculus	Tspan18	241556
Canis lupus familiaris	TSPAN18	611375
Homo sapiens	TSPAN18	90139
Canis lupus familiaris	TSPAN19	100685354
Homo sapiens	TSPAN19	144448
Homo sapiens	TSPAN2	10100
Canis lupus familiaris	TSPAN2	612755
Mus musculus	Tspan2	70747
Homo sapiens	TSPAN3	10099
Canis lupus familiaris	TSPAN3	119866947
Mus musculus	Tspan3	56434
Canis lupus familiaris	TSPAN31	403676
Homo sapiens	TSPAN31	6302
Mus musculus	Tspan31	67125
Homo sapiens	TSPAN32	10077
Mus musculus	Tspan32	27027
Canis lupus familiaris	TSPAN32	483667
Mus musculus	Tspan33	232670
Homo sapiens	TSPAN33	340348
Canis lupus familiaris	TSPAN33	475198
Canis lupus familiaris	TSPAN4	611422
Mus musculus	Tspan4	64540
Homo sapiens	TSPAN4	7106
Homo sapiens	TSPAN5	10098
Canis lupus familiaris	TSPAN5	478486
Mus musculus	Tspan5	56224
Canis lupus familiaris	TSPAN6	119868466
Mus musculus	Tspan6	56496
Homo sapiens	TSPAN6	7105
Mus musculus	Tspan7	21912
Canis lupus familiaris	TSPAN7	480879
Homo sapiens	TSPAN7	7102
Mus musculus	Tspan8	216350
Canis lupus familiaris	TSPAN8	474448
Homo sapiens	TSPAN8	7103
Homo sapiens	TSPAN9	10867
Mus musculus	Tspan9	109246
Canis lupus familiaris	TSPAN9	612996
Mus musculus	Tspear	252974
Homo sapiens	TSPEAR	54084
Canis lupus familiaris	TSPEAR	611461
Homo sapiens	TSPO2	222642
Canis lupus familiaris	TSPO2	481787
Mus musculus	Tspo2	70026
Mus musculus	Tspo	12257
Canis lupus familiaris	TSPO	474475
Homo sapiens	TSPO	706
Mus musculus	Tspoap1	207777
Canis lupus familiaris	TSPOAP1	491112
Homo sapiens	TSPOAP1	9256
Mus musculus	Tspyl1	22110
Canis lupus familiaris	TSPYL1	481974
Homo sapiens	TSPYL1	7259
Canis lupus familiaris	TSPYL2	491893
Mus musculus	Tspyl2	52808
Homo sapiens	TSPYL2	64061
Homo sapiens	TSPYL4	23270
Canis lupus familiaris	TSPYL4	481973
Mus musculus	Tspyl4	72480
Canis lupus familiaris	TSPYL5	119866761
Mus musculus	Tspyl5	239364
Homo sapiens	TSPYL5	85453
Canis lupus familiaris	TSPYL6	102153313
Homo sapiens	TSPYL6	388951
Mus musculus	Tsr1	104662
Canis lupus familiaris	TSR1	491201
Homo sapiens	TSR1	55720
Canis lupus familiaris	TSR2	480932
Mus musculus	Tsr2	69499
Homo sapiens	TSR2	90121
Homo sapiens	TSR3	115939
Canis lupus familiaris	TSR3	479890
Mus musculus	Tsr3	68327
Homo sapiens	TSSC4	10078
Mus musculus	Tssc4	56844
Canis lupus familiaris	TSSC4	611611
Mus musculus	Tssk1	22114
Canis lupus familiaris	TSSK1B	486427
Homo sapiens	TSSK1B	83942
Mus musculus	Tssk2	22115
Homo sapiens	TSSK2	23617
Canis lupus familiaris	TSSK2	486426
Canis lupus familiaris	TSSK3	100855632
Mus musculus	Tssk3	58864
Homo sapiens	TSSK3	81629
Homo sapiens	TSSK4	283629
Canis lupus familiaris	TSSK4	480262
Mus musculus	Tssk4	71099
Canis lupus familiaris	TSSK6	476660
Homo sapiens	TSSK6	83983
Mus musculus	Tssk6	83984
Mus musculus	Tst	22117
Canis lupus familiaris	TST	481275
Homo sapiens	TST	7263
Homo sapiens	TSTD1	100131187
Mus musculus	Tstd1	226654
Canis lupus familiaris	TSTD1	488645
Homo sapiens	TSTD2	158427
Mus musculus	Tstd2	272027
Canis lupus familiaris	TSTD2	481622
Homo sapiens	TSTD3	100130890
Canis lupus familiaris	TSTD3	611926
Mus musculus	Tstd3	77032
Canis lupus familiaris	TTBK1	100684678
Mus musculus	Ttbk1	106763
Homo sapiens	TTBK1	84630
Mus musculus	Ttbk2	140810
Homo sapiens	TTBK2	146057
Canis lupus familiaris	TTBK2	487520
Mus musculus	Ttc12	235330
Canis lupus familiaris	TTC12	479434
Homo sapiens	TTC12	54970
Mus musculus	Ttc13	234875
Canis lupus familiaris	TTC13	488976
Homo sapiens	TTC13	79573
Homo sapiens	TTC14	151613
Canis lupus familiaris	TTC14	478641
Mus musculus	Ttc14	67120
Canis lupus familiaris	TTC16	100685695
Homo sapiens	TTC16	158248
Mus musculus	Ttc16	338348
Canis lupus familiaris	TTC1	489152
Mus musculus	Ttc1	66827
Homo sapiens	TTC1	7265
Canis lupus familiaris	TTC17	475940
Homo sapiens	TTC17	55761
Mus musculus	Ttc17	74569
Canis lupus familiaris	TTC19	479516
Homo sapiens	TTC19	54902
Mus musculus	Ttc19	72795
Homo sapiens	TTC21A	199223
Canis lupus familiaris	TTC21A	485595
Mus musculus	Ttc21a	74052
Canis lupus familiaris	TTC21B	608674
Mus musculus	Ttc21b	73668
Homo sapiens	TTC21B	79809
Mus musculus	Ttc22	230576
Homo sapiens	TTC22	55001
Canis lupus familiaris	TTC22	610541
Canis lupus familiaris	TTC23	488710
Homo sapiens	TTC23	64927
Mus musculus	Ttc23	67009
Homo sapiens	TTC23L	153657
Canis lupus familiaris	TTC23L	479367
Mus musculus	Ttc23l	75777
Homo sapiens	TTC24	164118
Mus musculus	Ttc24	214191
Canis lupus familiaris	TTC24	480122
Canis lupus familiaris	TTC26	100856352
Mus musculus	Ttc26	264134
Homo sapiens	TTC26	79989
Canis lupus familiaris	TTC27	475719
Homo sapiens	TTC27	55622
Mus musculus	Ttc27	74196
Mus musculus	Ttc28	209683
Homo sapiens	TTC28	23331
Canis lupus familiaris	TTC28	486337
Canis lupus familiaris	TTC29	482638
Mus musculus	Ttc29	73301
Homo sapiens	TTC29	83894
Homo sapiens	TTC30A	92104
Homo sapiens	TTC30B	150737
Canis lupus familiaris	TTC30B	610209
Mus musculus	Ttc30b	72421
Canis lupus familiaris	TTC31	475786
Homo sapiens	TTC31	64427
Canis lupus familiaris	TTC32	100856293
Homo sapiens	TTC32	130502
Mus musculus	Ttc32	75516
Homo sapiens	TTC33	23548
Canis lupus familiaris	TTC33	479352
Mus musculus	Ttc33	67515
Homo sapiens	TTC34	100287898
Mus musculus	Ttc34	242800
Canis lupus familiaris	TTC34	489618
Homo sapiens	TTC36	143941
Mus musculus	Ttc36	192653
Canis lupus familiaris	TTC36	489382
Mus musculus	Ttc3	22129
Canis lupus familiaris	TTC3	478414
Homo sapiens	TTC3	7267
Mus musculus	Ttc37	218343
Canis lupus familiaris	TTC37	479150
Homo sapiens	TTC37	9652
Mus musculus	Ttc38	239570
Canis lupus familiaris	TTC38	474465
Homo sapiens	TTC38	55020
Canis lupus familiaris	TTC39A	100683153
Homo sapiens	TTC39A	22996
Mus musculus	Ttc39a	230603
Homo sapiens	TTC39B	158219
Canis lupus familiaris	TTC39B	474710
Mus musculus	Ttc39b	69863
Homo sapiens	TTC39C	125488
Canis lupus familiaris	TTC39C	480172
Mus musculus	Ttc39c	72747
Canis lupus familiaris	TTC4	610555
Mus musculus	Ttc4	72354
Homo sapiens	TTC4	7268
Mus musculus	Ttc5	219022
Canis lupus familiaris	TTC5	610970
Homo sapiens	TTC5	91875
Homo sapiens	TTC6	319089
Canis lupus familiaris	TTC6	490659
Mus musculus	Ttc6	70846
Mus musculus	Ttc7	225049
Canis lupus familiaris	TTC7A	474583
Homo sapiens	TTC7A	57217
Mus musculus	Ttc7b	104718
Homo sapiens	TTC7B	145567
Canis lupus familiaris	TTC7B	480417
Homo sapiens	TTC8	123016
Canis lupus familiaris	TTC8	480413
Mus musculus	Ttc8	76260
Homo sapiens	TTC9	23508
Canis lupus familiaris	TTC9	490764
Mus musculus	Ttc9	69480
Canis lupus familiaris	TTC9B	100855596
Homo sapiens	TTC9B	148014
Mus musculus	Ttc9b	73032
Homo sapiens	TTC9C	283237
Canis lupus familiaris	TTC9C	483782
Mus musculus	Ttc9c	70387
Mus musculus	Ttf1	22130
Canis lupus familiaris	TTF1	608462
Homo sapiens	TTF1	7270
Canis lupus familiaris	TTF2	100684320
Mus musculus	Ttf2	74044
Homo sapiens	TTF2	8458
Canis lupus familiaris	TTI1	477225
Mus musculus	Tti1	75425
Homo sapiens	TTI1	9675
Mus musculus	Tti2	234138
Canis lupus familiaris	TTI2	608405
Homo sapiens	TTI2	80185
Mus musculus	Ttk	22137
Canis lupus familiaris	TTK	481895
Homo sapiens	TTK	7272
Homo sapiens	TTL	150465
Canis lupus familiaris	TTL	483065
Mus musculus	Ttl	69737
Homo sapiens	TTLL10	254173
Mus musculus	Ttll10	330010
Canis lupus familiaris	TTLL10	489601
Homo sapiens	TTLL11	158135
Canis lupus familiaris	TTLL11	491355
Mus musculus	Ttll11	74410
Mus musculus	Ttll12	223723
Homo sapiens	TTLL12	23170
Canis lupus familiaris	TTLL12	474474
Canis lupus familiaris	TTLL1	100855660
Homo sapiens	TTLL1	25809
Mus musculus	Ttll1	319953
Mus musculus	Ttll2	100216474
Canis lupus familiaris	TTLL2	476269
Homo sapiens	TTLL2	83887
Mus musculus	Ttll3	101100
Homo sapiens	TTLL3	26140
Canis lupus familiaris	TTLL3	484664
Canis lupus familiaris	TTLL4	488525
Mus musculus	Ttll4	67534
Homo sapiens	TTLL4	9654
Homo sapiens	TTLL5	23093
Mus musculus	Ttll5	320244
Canis lupus familiaris	TTLL5	480394
Mus musculus	Ttll6	237930
Homo sapiens	TTLL6	284076
Canis lupus familiaris	TTLL6	480544
Canis lupus familiaris	TTLL7	479976
Mus musculus	Ttll7	70892
Homo sapiens	TTLL7	79739
Homo sapiens	TTLL8	164714
Mus musculus	Ttll8	239591
Canis lupus familiaris	TTLL8	474461
Homo sapiens	TTLL9	164395
Canis lupus familiaris	TTLL9	477188
Mus musculus	Ttll9	74711
Mus musculus	Ttn	22138
Canis lupus familiaris	TTN	478820
Homo sapiens	TTN	7273
Canis lupus familiaris	TTPA	403627
Mus musculus	Ttpa	50500
Homo sapiens	TTPA	7274
Canis lupus familiaris	TTPAL	477234
Mus musculus	Ttpal	76080
Homo sapiens	TTPAL	79183
Mus musculus	Ttr	22139
Canis lupus familiaris	TTR	480167
Homo sapiens	TTR	7276
Canis lupus familiaris	TTYH1	476386
Homo sapiens	TTYH1	57348
Mus musculus	Ttyh1	57776
Canis lupus familiaris	TTYH2	106559221
Mus musculus	Ttyh2	117160
Homo sapiens	TTYH2	94015
Canis lupus familiaris	TTYH3	489890
Mus musculus	Ttyh3	78339
Homo sapiens	TTYH3	80727
Mus musculus	Tub	22141
Canis lupus familiaris	TUB	485377
Homo sapiens	TUB	7275
Homo sapiens	TUBA1A	7846
Homo sapiens	TUBA1B	10376
Mus musculus	Tuba1b	22143
Canis lupus familiaris	TUBA1C	100856405
Homo sapiens	TUBA1C	84790
Homo sapiens	TUBA3C	7278
Homo sapiens	TUBA3D	113457
Homo sapiens	TUBA3E	112714
Homo sapiens	TUBA4A	7277
Homo sapiens	TUBA4B	80086
Canis lupus familiaris	TUBA8	486762
Homo sapiens	TUBA8	51807
Mus musculus	Tuba8	53857
Mus musculus	Tubal3	238463
Canis lupus familiaris	TUBAL3	487148
Homo sapiens	TUBAL3	79861
Canis lupus familiaris	TUBB1	485950
Mus musculus	Tubb1	545486
Homo sapiens	TUBB1	81027
Homo sapiens	TUBB	203068
Mus musculus	Tubb5	22154
Canis lupus familiaris	TUBB	474830
Mus musculus	Tubb2a	22151
Canis lupus familiaris	TUBB2A	478701
Homo sapiens	TUBB2A	7280
Homo sapiens	TUBB2B	347733
Canis lupus familiaris	TUBB3	102154194
Homo sapiens	TUBB3	10381
Mus musculus	Tubb3	22152
Canis lupus familiaris	TUBB4A	100855815
Homo sapiens	TUBB4A	10382
Mus musculus	Tubb4a	22153
Canis lupus familiaris	TUBB4B	102153202
Homo sapiens	TUBB4B	10383
Mus musculus	Tubb4b	227613
Canis lupus familiaris	TUBB6	480213
Mus musculus	Tubb6	67951
Homo sapiens	TUBB6	84617
Homo sapiens	TUBB8	347688
Homo sapiens	TUBB8B	260334
Canis lupus familiaris	TUBD1	403546
Homo sapiens	TUBD1	51174
Mus musculus	Tubd1	56427
Homo sapiens	TUBE1	51175
Canis lupus familiaris	TUBE1	612390
Mus musculus	Tube1	71924
Mus musculus	Tubg1	103733
Homo sapiens	TUBG1	7283
Homo sapiens	TUBG2	27175
Homo sapiens	TUBGCP2	10844
Mus musculus	Tubgcp2	74237
Homo sapiens	TUBGCP3	10426
Mus musculus	Tubgcp3	259279
Canis lupus familiaris	TUBGCP3	476991
Canis lupus familiaris	TUBGCP4	100856688
Homo sapiens	TUBGCP4	27229
Mus musculus	Tubgcp4	51885
Homo sapiens	TUBGCP5	114791
Mus musculus	Tubgcp5	233276
Canis lupus familiaris	TUBGCP5	478999
Canis lupus familiaris	TUBGCP6	111097612
Mus musculus	Tubgcp6	328580
Homo sapiens	TUBGCP6	85378
Mus musculus	Tufm	233870
Canis lupus familiaris	TUFM	479796
Homo sapiens	TUFM	7284
Mus musculus	Tuft1	22156
Canis lupus familiaris	TUFT1	483199
Homo sapiens	TUFT1	7286
Mus musculus	Tulp1	22157
Canis lupus familiaris	TULP1	481758
Homo sapiens	TULP1	7287
Canis lupus familiaris	TULP2	484392
Mus musculus	Tulp2	56734
Homo sapiens	TULP2	7288
Mus musculus	Tulp3	22158
Canis lupus familiaris	TULP3	611832
Homo sapiens	TULP3	7289
Canis lupus familiaris	TULP4	484053
Homo sapiens	TULP4	56995
Mus musculus	Tulp4	68842
Canis lupus familiaris	TUSC1	119873926
Homo sapiens	TUSC1	286319
Mus musculus	Tusc1	69136
Homo sapiens	TUSC2	11334
Canis lupus familiaris	TUSC2	608576
Mus musculus	Tusc2	80385
Canis lupus familiaris	TUSC3	475608
Homo sapiens	TUSC3	7991
Mus musculus	Tusc3	80286
Canis lupus familiaris	TUT1	476058
Homo sapiens	TUT1	64852
Mus musculus	Tut1	70044
Mus musculus	Tut4	230594
Homo sapiens	TUT4	23318
Canis lupus familiaris	TUT4	475349
Mus musculus	Tut7	214290
Canis lupus familiaris	TUT7	476301
Homo sapiens	TUT7	79670
Mus musculus	Tvp23a	383103
Canis lupus familiaris	TVP23A	490009
Homo sapiens	TVP23A	780776
Canis lupus familiaris	TVP23B	489517
Homo sapiens	TVP23B	51030
Mus musculus	Tvp23b	67510
Homo sapiens	TVP23C	201158
Mus musculus	Twf1	19230
Canis lupus familiaris	TWF1	486600
Homo sapiens	TWF1	5756
Homo sapiens	TWF2	11344
Mus musculus	Twf2	23999
Canis lupus familiaris	TWIST1	119866614
Mus musculus	Twist1	22160
Homo sapiens	TWIST1	7291
Homo sapiens	TWIST2	117581
Mus musculus	Twist2	13345
Canis lupus familiaris	TWIST2	486185
Mus musculus	Twnk	226153
Canis lupus familiaris	TWNK	486845
Homo sapiens	TWNK	56652
Canis lupus familiaris	TWSG1	490546
Homo sapiens	TWSG1	57045
Mus musculus	Twsg1	65960
Mus musculus	Txk	22165
Canis lupus familiaris	TXK	482139
Homo sapiens	TXK	7294
Mus musculus	Txlna	109658
Homo sapiens	TXLNA	200081
Canis lupus familiaris	TXLNA	487313
Homo sapiens	TXLNB	167838
Mus musculus	Txlnb	378431
Canis lupus familiaris	TXLNB	476224
Mus musculus	Txlng	353170
Canis lupus familiaris	TXLNG	480853
Homo sapiens	TXLNG	55787
Homo sapiens	TXN2	25828
Canis lupus familiaris	TXN2	474519
Mus musculus	Txn2	56551
Canis lupus familiaris	TXN	474798
Homo sapiens	TXN	7295
Mus musculus	Txndc11	106200
Canis lupus familiaris	TXNDC11	490003
Homo sapiens	TXNDC11	51061
Homo sapiens	TXNDC12	51060
Canis lupus familiaris	TXNDC12	609843
Mus musculus	Txndc12	66073
Canis lupus familiaris	TXNDC15	609963
Mus musculus	Txndc15	69672
Homo sapiens	TXNDC15	79770
Canis lupus familiaris	TXNDC16	480323
Homo sapiens	TXNDC16	57544
Mus musculus	Txndc16	70561
Canis lupus familiaris	TXNDC17	102154997
Mus musculus	Txndc17	52700
Homo sapiens	TXNDC17	84817
Mus musculus	Txndc2	213272
Canis lupus familiaris	TXNDC2	490552
Homo sapiens	TXNDC2	84203
Canis lupus familiaris	TXNDC5	100683583
Mus musculus	Txndc5	105245
Homo sapiens	TXNDC5	81567
Canis lupus familiaris	TXNDC8	119873975
Homo sapiens	TXNDC8	255220
Mus musculus	Txndc8	67402
Homo sapiens	TXNDC9	10190
Canis lupus familiaris	TXNDC9	474557
Mus musculus	Txndc9	98258
Homo sapiens	TXNIP	10628
Canis lupus familiaris	TXNIP	475829
Mus musculus	Txnip	56338
Canis lupus familiaris	TXNL1	483970
Mus musculus	Txnl1	53382
Homo sapiens	TXNL1	9352
Homo sapiens	TXNL4A	10907
Mus musculus	Txnl4a	27366
Canis lupus familiaris	TXNL4A	476156
Mus musculus	Txnl4b	234723
Homo sapiens	TXNL4B	54957
Canis lupus familiaris	TXNL4B	612963
Canis lupus familiaris	TXNRD1	474536
Mus musculus	Txnrd1	50493
Homo sapiens	TXNRD1	7296
Homo sapiens	TXNRD2	10587
Mus musculus	Txnrd2	26462
Canis lupus familiaris	TXNRD2	608155
Homo sapiens	TXNRD3	114112
Mus musculus	Txnrd3	232223
Canis lupus familiaris	TXNRD3	484619
Canis lupus familiaris	TYK2	476714
Mus musculus	Tyk2	54721
Homo sapiens	TYK2	7297
Homo sapiens	TYMP	1890
Mus musculus	Tymp	72962
Mus musculus	Tyms	22171
Canis lupus familiaris	TYMS	607417
Homo sapiens	TYMS	7298
Mus musculus	Tyr	22173
Canis lupus familiaris	TYR	403405
Homo sapiens	TYR	7299
Mus musculus	Tyro3	22174
Canis lupus familiaris	TYRO3	487509
Homo sapiens	TYRO3	7301
Mus musculus	Tyrobp	22177
Canis lupus familiaris	TYROBP	476477
Homo sapiens	TYROBP	7305
Mus musculus	Tyrp1	22178
Canis lupus familiaris	TYRP1	403479
Homo sapiens	TYRP1	7306
Canis lupus familiaris	TYSND1	100687512
Homo sapiens	TYSND1	219743
Mus musculus	Tysnd1	71767
Homo sapiens	TYW1	55253
Homo sapiens	TYW1B	441250
Homo sapiens	TYW3	127253
Mus musculus	Tyw3	209584
Canis lupus familiaris	TYW3	479986
Homo sapiens	TYW5	129450
Canis lupus familiaris	TYW5	478861
Mus musculus	Tyw5	68736
Mus musculus	U2af1	108121
Canis lupus familiaris	U2AF1	478422
Homo sapiens	U2AF1	7307
Homo sapiens	U2AF1L4	199746
Mus musculus	U2af1l4	233073
Canis lupus familiaris	U2AF1L4	476480
Canis lupus familiaris	U2AF2	100687048
Homo sapiens	U2AF2	11338
Mus musculus	U2af2	22185
Homo sapiens	U2SURP	23350
Canis lupus familiaris	U2SURP	477103
Mus musculus	U2surp	67958
Canis lupus familiaris	UACA	403704
Homo sapiens	UACA	55075
Mus musculus	Uaca	72565
Mus musculus	Uap1	107652
Canis lupus familiaris	UAP1	488664
Homo sapiens	UAP1	6675
Mus musculus	Uap1l1	227620
Homo sapiens	UAP1L1	91373
Mus musculus	Uba1	22201
Canis lupus familiaris	UBA1	480896
Homo sapiens	UBA1	7317
Homo sapiens	UBA2	10054
Canis lupus familiaris	UBA2	476490
Mus musculus	Uba2	50995
Mus musculus	Uba3	22200
Canis lupus familiaris	UBA3	476560
Homo sapiens	UBA3	9039
Mus musculus	Uba52	22186
Canis lupus familiaris	UBA52	403722
Homo sapiens	UBA52	7311
Canis lupus familiaris	UBA5	100856526
Mus musculus	Uba5	66663
Homo sapiens	UBA5	79876
Mus musculus	Uba6	231380
Canis lupus familiaris	UBA6	475160
Homo sapiens	UBA6	55236
Canis lupus familiaris	UBA7	608118
Homo sapiens	UBA7	7318
Mus musculus	Uba7	74153
Homo sapiens	UBAC1	10422
Canis lupus familiaris	UBAC1	491256
Mus musculus	Ubac1	98766
Homo sapiens	UBAC2	337867
Canis lupus familiaris	UBAC2	608309
Mus musculus	Ubac2	68889
Homo sapiens	UBALD1	124402
Mus musculus	Ubald1	207740
Canis lupus familiaris	UBALD1	610415
Homo sapiens	UBALD2	283991
Mus musculus	Ubald2	319370
Canis lupus familiaris	UBALD2	609407
Canis lupus familiaris	UBAP1	474745
Homo sapiens	UBAP1	51271
Mus musculus	Ubap1	67123
Canis lupus familiaris	UBAP1L	100856474
Mus musculus	Ubap1l	208080
Homo sapiens	UBAP1L	390595
Canis lupus familiaris	UBAP2	481583
Homo sapiens	UBAP2	55833
Mus musculus	Ubap2	68926
Canis lupus familiaris	UBAP2L	480135
Mus musculus	Ubap2l	74383
Homo sapiens	UBAP2L	9898
Mus musculus	Ubash3a	328795
Canis lupus familiaris	UBASH3A	487779
Homo sapiens	UBASH3A	53347
Canis lupus familiaris	UBASH3B	489355
Mus musculus	Ubash3b	72828
Homo sapiens	UBASH3B	84959
Mus musculus	Ubb	22187
Canis lupus familiaris	UBB	479513
Homo sapiens	UBB	7314
Mus musculus	Ubc	22190
Canis lupus familiaris	UBC	610457
Homo sapiens	UBC	7316
Homo sapiens	UBD	10537
Canis lupus familiaris	UBD	119867741
Mus musculus	Ubd	24108
Mus musculus	Ube2a	22209
Canis lupus familiaris	UBE2A	492095
Homo sapiens	UBE2A	7319
Mus musculus	Ube2b	22210
Canis lupus familiaris	UBE2B	474683
Homo sapiens	UBE2B	7320
Homo sapiens	UBE2C	11065
Canis lupus familiaris	UBE2C	485898
Mus musculus	Ube2c	68612
Mus musculus	Ube2d1	216080
Canis lupus familiaris	UBE2D1	608578
Homo sapiens	UBE2D1	7321
Mus musculus	Ube2d2a	56550
Canis lupus familiaris	UBE2D2	612742
Homo sapiens	UBE2D2	7322
Canis lupus familiaris	UBE2D3	478495
Mus musculus	Ube2d3	66105
Homo sapiens	UBE2D3	7323
Homo sapiens	UBE2D4	51619
Canis lupus familiaris	UBE2E1	477048
Homo sapiens	UBE2E1	7324
Mus musculus	Ube2e2	218793
Homo sapiens	UBE2E2	7325
Homo sapiens	UBE2E3	10477
Mus musculus	Ube2e3	22193
Canis lupus familiaris	UBE2E3	612823
Homo sapiens	UBE2F	140739
Canis lupus familiaris	UBE2F	477421
Mus musculus	Ube2f	67921
Canis lupus familiaris	UBE2G1	100685242
Mus musculus	Ube2g1	67128
Homo sapiens	UBE2G1	7326
Mus musculus	Ube2g2	22213
Canis lupus familiaris	UBE2G2	611581
Homo sapiens	UBE2G2	7327
Mus musculus	Ube2h	22214
Canis lupus familiaris	UBE2H	607816
Homo sapiens	UBE2H	7328
Mus musculus	Ube2i	22196
Canis lupus familiaris	UBE2I	491332
Homo sapiens	UBE2I	7329
Canis lupus familiaris	UBE2J1	474993
Homo sapiens	UBE2J1	51465
Mus musculus	Ube2j1	56228
Homo sapiens	UBE2J2	118424
Mus musculus	Ube2j2	140499
Canis lupus familiaris	UBE2J2	606935
Homo sapiens	UBE2K	3093
Mus musculus	Ube2k	53323
Canis lupus familiaris	UBE2K	609531
Mus musculus	Ube2l3	22195
Canis lupus familiaris	UBE2L3	477572
Homo sapiens	UBE2L3	7332
Homo sapiens	UBE2L5	171222
Canis lupus familiaris	UBE2L6	475967
Mus musculus	Ube2l6	56791
Homo sapiens	UBE2L6	9246
Mus musculus	Ube2m	22192
Canis lupus familiaris	UBE2M	484221
Homo sapiens	UBE2M	9040
Canis lupus familiaris	UBE2N	611865
Homo sapiens	UBE2N	7334
Mus musculus	Ube2n	93765
Mus musculus	Ube2o	217342
Canis lupus familiaris	UBE2O	483330
Homo sapiens	UBE2O	63893
Canis lupus familiaris	UBE2Q1	100688676
Homo sapiens	UBE2Q1	55585
Mus musculus	Ube2q1	70093
Mus musculus	Ube2q2	109161
Canis lupus familiaris	UBE2Q2	478374
Homo sapiens	UBE2Q2	92912
Homo sapiens	UBE2QL1	134111
Canis lupus familiaris	UBE2QL1	488058
Mus musculus	Ube2ql1	76980
Homo sapiens	UBE2R2	54926
Canis lupus familiaris	UBE2R2	611799
Mus musculus	Ube2r2	67615
Homo sapiens	UBE2S	27338
Canis lupus familiaris	UBE2S	403671
Mus musculus	Ube2s	77891
